# algorithm	order	size	timeNs
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2048	72125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4096	124791
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8192	276709
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16384	571500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	32768	1266167
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	65536	2623084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	131072	5610250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	262144	11907791
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	524288	25703292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	1048576	53649250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	2097152	116041750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	4194304	243605125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	8388608	502893000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	16777216	1123584083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	33554432	2296760375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	67108864	4825099375
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	134217728	9876894542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	random	268435456	20335498708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1024	8750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2048	17417
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4096	26000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8192	68667
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16384	132833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	32768	263750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	65536	577833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	131072	1151000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	262144	2592500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	524288	5885084
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	1048576	12139208
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	2097152	25804583
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	4194304	58169292
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	8388608	118815708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	16777216	245496334
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	33554432	492188542
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	67108864	1092631083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	134217728	2282892750
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	ascending	268435456	4593321000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1024	10833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2048	14833
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4096	26250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8192	59083
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16384	134875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	32768	259625
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	65536	607708
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	131072	1192166
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	262144	2679541
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	524288	5949875
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	1048576	12288500
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	2097152	26473042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	4194304	59433125
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	8388608	118035000
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	16777216	260092042
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	33554432	498937167
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	67108864	1105288250
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	134217728	2300133334
DualPivotQuicksortImproved(threshold: 64, pivot: THIRDS)	descending	268435456	4559555083
JavaArraysSort	random	1024	26625
JavaArraysSort	random	2048	51459
JavaArraysSort	random	4096	107667
JavaArraysSort	random	8192	230750
JavaArraysSort	random	16384	482625
JavaArraysSort	random	32768	944083
JavaArraysSort	random	65536	2001917
JavaArraysSort	random	131072	4344958
JavaArraysSort	random	262144	9126750
JavaArraysSort	random	524288	19036500
JavaArraysSort	random	1048576	40609792
JavaArraysSort	random	2097152	87538166
JavaArraysSort	random	4194304	182186917
JavaArraysSort	random	8388608	375670958
JavaArraysSort	random	16777216	779580792
JavaArraysSort	random	33554432	1631464583
JavaArraysSort	random	67108864	3504778584
JavaArraysSort	random	134217728	7278548917
JavaArraysSort	random	268435456	15084809917
JavaArraysSort	ascending	1024	2417
JavaArraysSort	ascending	2048	2292
JavaArraysSort	ascending	4096	2959
JavaArraysSort	ascending	8192	3166
JavaArraysSort	ascending	16384	4708
JavaArraysSort	ascending	32768	7500
JavaArraysSort	ascending	65536	13958
JavaArraysSort	ascending	131072	18625
JavaArraysSort	ascending	262144	50583
JavaArraysSort	ascending	524288	79792
JavaArraysSort	ascending	1048576	152542
JavaArraysSort	ascending	2097152	263583
JavaArraysSort	ascending	4194304	589583
JavaArraysSort	ascending	8388608	1213291
JavaArraysSort	ascending	16777216	2512083
JavaArraysSort	ascending	33554432	4843875
JavaArraysSort	ascending	67108864	9792792
JavaArraysSort	ascending	134217728	17285084
JavaArraysSort	ascending	268435456	36801792
JavaArraysSort	descending	1024	2500
JavaArraysSort	descending	2048	2583
JavaArraysSort	descending	4096	3000
JavaArraysSort	descending	8192	4125
JavaArraysSort	descending	16384	8250
JavaArraysSort	descending	32768	17458
JavaArraysSort	descending	65536	27209
JavaArraysSort	descending	131072	52958
JavaArraysSort	descending	262144	98042
JavaArraysSort	descending	524288	196875
JavaArraysSort	descending	1048576	385084
JavaArraysSort	descending	2097152	764708
JavaArraysSort	descending	4194304	1588667
JavaArraysSort	descending	8388608	3259292
JavaArraysSort	descending	16777216	6328541
JavaArraysSort	descending	33554432	12975416
JavaArraysSort	descending	67108864	25657625
JavaArraysSort	descending	134217728	54575417
JavaArraysSort	descending	268435456	104155292
QuicksortVariant1(pivot: RIGHT)	random	1024	35875
QuicksortVariant1(pivot: RIGHT)	random	2048	71375
QuicksortVariant1(pivot: RIGHT)	random	4096	143125
QuicksortVariant1(pivot: RIGHT)	random	8192	302667
QuicksortVariant1(pivot: RIGHT)	random	16384	625500
QuicksortVariant1(pivot: RIGHT)	random	32768	1293625
QuicksortVariant1(pivot: RIGHT)	random	65536	2686583
QuicksortVariant1(pivot: RIGHT)	random	131072	5746334
QuicksortVariant1(pivot: RIGHT)	random	262144	12075208
QuicksortVariant1(pivot: RIGHT)	random	524288	24951292
QuicksortVariant1(pivot: RIGHT)	random	1048576	52919916
QuicksortVariant1(pivot: RIGHT)	random	2097152	108084875
QuicksortVariant1(pivot: RIGHT)	random	4194304	224633750
QuicksortVariant1(pivot: RIGHT)	random	8388608	464248500
QuicksortVariant1(pivot: RIGHT)	random	16777216	966794458
QuicksortVariant1(pivot: RIGHT)	random	33554432	1988826500
QuicksortVariant1(pivot: RIGHT)	random	67108864	4190153542
QuicksortVariant1(pivot: RIGHT)	random	134217728	8408769917
QuicksortVariant1(pivot: RIGHT)	random	268435456	17780943500
QuicksortVariant1(pivot: RIGHT)	ascending	1024	204959
QuicksortVariant1(pivot: RIGHT)	ascending	2048	778209
QuicksortVariant1(pivot: RIGHT)	ascending	4096	2913917
QuicksortVariant1(pivot: RIGHT)	ascending	8192	8305625
QuicksortVariant1(pivot: RIGHT)	ascending	16384	41828167
QuicksortVariant1(pivot: RIGHT)	ascending	32768	SOE
QuicksortVariant1(pivot: RIGHT)	descending	1024	207292
QuicksortVariant1(pivot: RIGHT)	descending	2048	770458
QuicksortVariant1(pivot: RIGHT)	descending	4096	2146250
QuicksortVariant1(pivot: RIGHT)	descending	8192	11369458
QuicksortVariant1(pivot: RIGHT)	descending	16384	41962625
QuicksortVariant1(pivot: RIGHT)	descending	32768	SOE
QuicksortVariant1(pivot: MIDDLE)	random	1024	37167
QuicksortVariant1(pivot: MIDDLE)	random	2048	70958
QuicksortVariant1(pivot: MIDDLE)	random	4096	142083
QuicksortVariant1(pivot: MIDDLE)	random	8192	294666
QuicksortVariant1(pivot: MIDDLE)	random	16384	620084
QuicksortVariant1(pivot: MIDDLE)	random	32768	1326458
QuicksortVariant1(pivot: MIDDLE)	random	65536	2607792
QuicksortVariant1(pivot: MIDDLE)	random	131072	5606875
QuicksortVariant1(pivot: MIDDLE)	random	262144	11655125
QuicksortVariant1(pivot: MIDDLE)	random	524288	24673791
QuicksortVariant1(pivot: MIDDLE)	random	1048576	52527000
QuicksortVariant1(pivot: MIDDLE)	random	2097152	108722834
QuicksortVariant1(pivot: MIDDLE)	random	4194304	225705458
QuicksortVariant1(pivot: MIDDLE)	random	8388608	466006416
QuicksortVariant1(pivot: MIDDLE)	random	16777216	974388750
QuicksortVariant1(pivot: MIDDLE)	random	33554432	2034792917
QuicksortVariant1(pivot: MIDDLE)	random	67108864	4139577250
QuicksortVariant1(pivot: MIDDLE)	random	134217728	8628180708
QuicksortVariant1(pivot: MIDDLE)	random	268435456	18095050833
QuicksortVariant1(pivot: MIDDLE)	ascending	1024	8375
QuicksortVariant1(pivot: MIDDLE)	ascending	2048	15792
QuicksortVariant1(pivot: MIDDLE)	ascending	4096	27500
QuicksortVariant1(pivot: MIDDLE)	ascending	8192	46334
QuicksortVariant1(pivot: MIDDLE)	ascending	16384	88625
QuicksortVariant1(pivot: MIDDLE)	ascending	32768	196000
QuicksortVariant1(pivot: MIDDLE)	ascending	65536	390917
QuicksortVariant1(pivot: MIDDLE)	ascending	131072	838875
QuicksortVariant1(pivot: MIDDLE)	ascending	262144	1673625
QuicksortVariant1(pivot: MIDDLE)	ascending	524288	3492166
QuicksortVariant1(pivot: MIDDLE)	ascending	1048576	6454667
QuicksortVariant1(pivot: MIDDLE)	ascending	2097152	15941750
QuicksortVariant1(pivot: MIDDLE)	ascending	4194304	32499375
QuicksortVariant1(pivot: MIDDLE)	ascending	8388608	65963917
QuicksortVariant1(pivot: MIDDLE)	ascending	16777216	136700416
QuicksortVariant1(pivot: MIDDLE)	ascending	33554432	276834167
QuicksortVariant1(pivot: MIDDLE)	ascending	67108864	556348959
QuicksortVariant1(pivot: MIDDLE)	ascending	134217728	1139208791
QuicksortVariant1(pivot: MIDDLE)	ascending	268435456	2320924375
QuicksortVariant1(pivot: MIDDLE)	descending	1024	9625
QuicksortVariant1(pivot: MIDDLE)	descending	2048	17375
QuicksortVariant1(pivot: MIDDLE)	descending	4096	32250
QuicksortVariant1(pivot: MIDDLE)	descending	8192	55250
QuicksortVariant1(pivot: MIDDLE)	descending	16384	106500
QuicksortVariant1(pivot: MIDDLE)	descending	32768	225333
QuicksortVariant1(pivot: MIDDLE)	descending	65536	444042
QuicksortVariant1(pivot: MIDDLE)	descending	131072	903208
QuicksortVariant1(pivot: MIDDLE)	descending	262144	1883083
QuicksortVariant1(pivot: MIDDLE)	descending	524288	3879292
QuicksortVariant1(pivot: MIDDLE)	descending	1048576	7969833
QuicksortVariant1(pivot: MIDDLE)	descending	2097152	17156167
QuicksortVariant1(pivot: MIDDLE)	descending	4194304	35458834
QuicksortVariant1(pivot: MIDDLE)	descending	8388608	73124375
QuicksortVariant1(pivot: MIDDLE)	descending	16777216	152741917
QuicksortVariant1(pivot: MIDDLE)	descending	33554432	311089125
QuicksortVariant1(pivot: MIDDLE)	descending	67108864	632932000
QuicksortVariant1(pivot: MIDDLE)	descending	134217728	1286954958
QuicksortVariant1(pivot: MIDDLE)	descending	268435456	2674227750
QuicksortVariant1(pivot: MEDIAN3)	random	1024	46625
QuicksortVariant1(pivot: MEDIAN3)	random	2048	85042
QuicksortVariant1(pivot: MEDIAN3)	random	4096	170000
QuicksortVariant1(pivot: MEDIAN3)	random	8192	316625
QuicksortVariant1(pivot: MEDIAN3)	random	16384	646334
QuicksortVariant1(pivot: MEDIAN3)	random	32768	1384834
QuicksortVariant1(pivot: MEDIAN3)	random	65536	2797000
QuicksortVariant1(pivot: MEDIAN3)	random	131072	6048334
QuicksortVariant1(pivot: MEDIAN3)	random	262144	12960875
QuicksortVariant1(pivot: MEDIAN3)	random	524288	26639750
QuicksortVariant1(pivot: MEDIAN3)	random	1048576	55724709
QuicksortVariant1(pivot: MEDIAN3)	random	2097152	116064750
QuicksortVariant1(pivot: MEDIAN3)	random	4194304	242402583
QuicksortVariant1(pivot: MEDIAN3)	random	8388608	498594667
QuicksortVariant1(pivot: MEDIAN3)	random	16777216	1038643333
QuicksortVariant1(pivot: MEDIAN3)	random	33554432	2184425084
QuicksortVariant1(pivot: MEDIAN3)	random	67108864	4449267416
QuicksortVariant1(pivot: MEDIAN3)	random	134217728	9234502458
QuicksortVariant1(pivot: MEDIAN3)	random	268435456	18923157417
QuicksortVariant1(pivot: MEDIAN3)	ascending	1024	10459
QuicksortVariant1(pivot: MEDIAN3)	ascending	2048	17292
QuicksortVariant1(pivot: MEDIAN3)	ascending	4096	30208
QuicksortVariant1(pivot: MEDIAN3)	ascending	8192	48875
QuicksortVariant1(pivot: MEDIAN3)	ascending	16384	100708
QuicksortVariant1(pivot: MEDIAN3)	ascending	32768	232125
QuicksortVariant1(pivot: MEDIAN3)	ascending	65536	441875
QuicksortVariant1(pivot: MEDIAN3)	ascending	131072	906208
QuicksortVariant1(pivot: MEDIAN3)	ascending	262144	1674125
QuicksortVariant1(pivot: MEDIAN3)	ascending	524288	3724916
QuicksortVariant1(pivot: MEDIAN3)	ascending	1048576	8048166
QuicksortVariant1(pivot: MEDIAN3)	ascending	2097152	15837250
QuicksortVariant1(pivot: MEDIAN3)	ascending	4194304	33100083
QuicksortVariant1(pivot: MEDIAN3)	ascending	8388608	72316875
QuicksortVariant1(pivot: MEDIAN3)	ascending	16777216	143919625
QuicksortVariant1(pivot: MEDIAN3)	ascending	33554432	312220333
QuicksortVariant1(pivot: MEDIAN3)	ascending	67108864	606544000
QuicksortVariant1(pivot: MEDIAN3)	ascending	134217728	1287230208
QuicksortVariant1(pivot: MEDIAN3)	ascending	268435456	2573883333
QuicksortVariant1(pivot: MEDIAN3)	descending	1024	11667
QuicksortVariant1(pivot: MEDIAN3)	descending	2048	19167
QuicksortVariant1(pivot: MEDIAN3)	descending	4096	27291
QuicksortVariant1(pivot: MEDIAN3)	descending	8192	61625
QuicksortVariant1(pivot: MEDIAN3)	descending	16384	110292
QuicksortVariant1(pivot: MEDIAN3)	descending	32768	230584
QuicksortVariant1(pivot: MEDIAN3)	descending	65536	426292
QuicksortVariant1(pivot: MEDIAN3)	descending	131072	941250
QuicksortVariant1(pivot: MEDIAN3)	descending	262144	1941833
QuicksortVariant1(pivot: MEDIAN3)	descending	524288	4140375
QuicksortVariant1(pivot: MEDIAN3)	descending	1048576	8292292
QuicksortVariant1(pivot: MEDIAN3)	descending	2097152	17162167
QuicksortVariant1(pivot: MEDIAN3)	descending	4194304	35809292
QuicksortVariant1(pivot: MEDIAN3)	descending	8388608	76406417
QuicksortVariant1(pivot: MEDIAN3)	descending	16777216	151573125
QuicksortVariant1(pivot: MEDIAN3)	descending	33554432	318595625
QuicksortVariant1(pivot: MEDIAN3)	descending	67108864	658614750
QuicksortVariant1(pivot: MEDIAN3)	descending	134217728	1394113833
QuicksortVariant1(pivot: MEDIAN3)	descending	268435456	2720316708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1024	38208
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2048	57833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4096	113125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8192	236917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16384	524167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	32768	1100542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	65536	2308917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	131072	4970250
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	262144	10483083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	524288	21895833
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	1048576	45540584
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	2097152	95776167
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	4194304	198045084
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	8388608	410573209
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	16777216	857189291
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	33554432	1793739917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	67108864	3698078458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	134217728	7680273625
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	random	268435456	16239122667
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1024	5708
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2048	9209
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4096	17542
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8192	28042
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	16384	63917
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	32768	125458
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	65536	247041
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	131072	518083
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	262144	1126000
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	524288	2185750
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	1048576	4620791
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	2097152	10683125
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	4194304	21940625
QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))	ascending	8388608	46160708
